n_teams_interested,n_rumor_mentions,has_big_market_interest,first_rumor_doy,rumor_intensity,mlbam_id,contract_year
0,0,0,365,0,623205,2020
0,0,0,365,0,542992,2020
0,0,0,365,0,570489,2020
0,0,0,365,0,452678,2020
1,2,0,365,2,519222,2020
0,0,0,365,0,592325,2020
0,0,0,365,0,571740,2020
0,0,0,365,0,596119,2020
0,2,0,365,0,543543,2020
0,0,0,365,0,592273,2020
0,3,0,365,0,657658,2020
0,0,0,365,0,458731,2020
0,0,0,365,0,571718,2020
0,0,0,365,0,657434,2020
0,0,0,365,0,571788,2020
0,0,0,365,0,592407,2020
0,1,0,365,0,605490,2020
0,2,0,365,0,543068,2020
0,0,0,365,0,543376,2020
0,0,0,365,0,457727,2020
0,0,0,365,0,641319,2020
0,0,0,365,0,542208,2020
3,1,0,365,3,467793,2020
0,0,0,365,0,527049,2020
0,0,0,365,0,644433,2020
0,0,0,365,0,518586,2020
0,0,0,365,0,596144,2020
0,0,0,365,0,543302,2020
0,0,0,365,0,572008,2020
0,0,0,365,0,542194,2020
0,0,0,365,0,518568,2020
4,6,1,365,24,656582,2020
0,0,0,365,0,543377,2020
0,0,0,365,0,592200,2020
0,0,0,365,0,514917,2020
0,0,0,365,0,592647,2020
0,1,0,365,0,518614,2020
0,0,0,365,0,594953,2020
0,1,0,365,0,621002,2020
3,1,0,365,3,542454,2020
0,1,0,365,0,621311,2020
0,0,0,365,0,571679,2020
0,0,0,365,0,543829,2020
0,0,0,365,0,592261,2020
0,0,0,365,0,518618,2020
0,0,0,365,0,571918,2020
0,1,0,365,0,544369,2020
0,0,0,365,0,460077,2020
0,0,0,365,0,572863,2020
1,4,0,365,4,596105,2020
0,0,0,365,0,622226,2020
1,3,0,365,3,592696,2020
0,0,0,365,0,501303,2020
0,4,0,365,0,609274,2020
0,2,0,365,0,519303,2020
0,0,0,365,0,542255,2020
0,4,0,365,0,571771,2020
0,0,0,365,0,493472,2020
0,0,0,365,0,519299,2020
0,1,0,365,0,602080,2020
1,1,0,365,1,625510,2020
0,1,0,365,0,657088,2020
0,4,0,365,0,516472,2020
0,1,0,365,0,506747,2020
0,0,0,365,0,643524,2020
0,2,0,365,0,520471,2020
3,4,1,365,12,543807,2020
0,0,0,365,0,467827,2020
0,0,0,365,0,641741,2020
0,0,0,365,0,595885,2020
0,3,0,365,0,594824,2020
2,4,1,365,8,570256,2020
0,5,0,365,0,673490,2020
1,1,0,365,1,593643,2020
0,1,0,365,0,592656,2020
0,0,0,365,0,541650,2020
0,0,0,365,0,600858,2020
0,0,0,365,0,592669,2020
3,3,1,365,9,592663,2020
0,0,0,365,0,595375,2020
0,1,0,365,0,607054,2020
0,0,0,365,0,595373,2020
1,4,0,365,4,598265,2020
0,0,0,365,0,571875,2020
0,0,0,365,0,545350,2020
2,3,1,365,6,543510,2020
0,0,0,365,0,502481,2020
0,2,0,365,0,488771,2020
0,0,0,365,0,543401,2020
1,2,1,365,2,641829,2020
0,0,0,365,0,613564,2020
0,0,0,365,0,457803,2020
0,0,0,365,0,595144,2020
0,0,0,365,0,476704,2020
0,0,0,365,0,425772,2020
0,0,0,365,0,650339,2020
0,0,0,365,0,542908,2020
0,0,0,365,0,592626,2020
0,0,0,365,0,116265,2020
0,1,0,365,0,605412,2020
0,0,0,365,0,543308,2020
4,8,1,365,32,445055,2020
0,0,0,365,0,518960,2020
0,0,0,365,0,570731,2020
0,0,0,365,0,542340,2020
0,0,0,365,0,474568,2020
0,0,0,365,0,593528,2020
0,0,0,365,0,578428,2020
0,0,0,365,0,446653,2020
0,0,0,365,0,500874,2020
0,0,0,365,0,602922,2020
0,0,0,365,0,502210,2020
0,0,0,365,0,593993,2020
0,0,0,365,0,606299,2020
0,0,0,365,0,492802,2020
0,0,0,365,0,501571,2020
1,1,0,365,1,595777,2020
0,0,0,365,0,571506,2020
0,1,0,365,0,457759,2020
2,3,0,365,6,642221,2020
0,0,0,365,0,605509,2020
0,0,0,365,0,542979,2020
0,3,0,365,0,607345,2020
0,0,0,365,0,607680,2020
0,0,0,365,0,501981,2020
2,3,0,365,6,543939,2020
0,1,0,365,0,435559,2020
0,0,0,365,0,571657,2020
0,1,0,365,0,656941,2020
0,0,0,365,0,523253,2020
0,0,0,365,0,489149,2020
0,0,0,365,0,571912,2020
0,0,0,365,0,596748,2020
0,3,0,365,0,605480,2020
1,1,0,365,1,542303,2020
0,3,0,365,0,543760,2020
0,0,0,365,0,503556,2020
2,2,1,365,4,592863,2020
0,2,0,365,0,571431,2020
0,0,0,365,0,571602,2020
0,0,0,365,0,592274,2020
0,0,0,365,0,459964,2020
0,0,0,365,0,519333,2020
0,0,0,365,0,621559,2020
0,0,0,365,0,488726,2020
0,0,0,365,0,641684,2020
0,1,0,365,0,502273,2020
0,0,0,365,0,572287,2020
0,0,0,365,0,543484,2020
0,0,0,365,0,519048,2020
1,4,0,365,4,112906,2020
0,0,0,365,0,624419,2020
0,0,0,365,0,605361,2020
2,2,1,365,4,608384,2020
0,0,0,365,0,608577,2020
0,1,0,365,0,622569,2020
0,0,0,365,0,467055,2020
0,1,0,365,0,623182,2020
0,0,0,365,0,465753,2020
0,0,0,365,0,518902,2020
0,0,0,365,0,594838,2020
0,0,0,365,0,622441,2020
0,0,0,365,0,542364,2020
0,0,0,365,0,570717,2020
0,0,0,365,0,592660,2020
0,0,0,365,0,600524,2020
0,0,0,365,0,650907,2020
0,0,0,365,0,425784,2020
0,1,0,365,0,620446,2020
0,0,0,365,0,543257,2020
0,0,0,365,0,455139,2020
0,4,0,365,0,502570,2020
0,0,0,365,0,591720,2020
0,0,0,365,0,514913,2020
0,0,0,365,0,572365,2020
0,0,0,365,0,543432,2020
0,1,0,365,0,475582,2020
0,0,0,365,0,624507,2020
0,0,0,365,0,506702,2020
0,0,0,365,0,595981,2020
0,0,0,365,0,594988,2020
0,0,0,365,0,623180,2020
0,0,0,365,0,593647,2020
0,0,0,365,0,592859,2020
0,0,0,365,0,519306,2020
0,0,0,365,0,608061,2020
0,0,0,365,0,605253,2020
0,0,0,365,0,542921,2020
0,0,0,365,0,543148,2020
0,1,0,365,0,453943,2020
2,3,0,365,6,600303,2020
0,0,0,365,0,542513,2020
0,0,0,365,0,547172,2020
0,0,0,365,0,608671,2020
0,1,0,365,0,543768,2020
0,0,0,365,0,501983,2020
0,0,0,365,0,452095,2020
0,0,0,365,0,623168,2020
0,0,0,365,0,571980,2020
5,6,1,365,30,643603,2020
15,42,1,365,630,624407,2020
0,1,0,365,0,456078,2020
0,0,0,365,0,541600,2020
0,0,0,365,0,594694,2020
0,1,0,365,0,467092,2020
0,0,0,365,0,621500,2020
0,0,0,365,0,592144,2020
0,0,0,365,0,592680,2020
0,3,0,365,0,425877,2020
0,1,0,365,0,630111,2020
0,0,0,365,0,650968,2020
0,0,0,365,0,660294,2020
0,0,0,365,0,643335,2020
0,0,0,365,0,664334,2021
0,0,0,365,0,501659,2021
0,0,0,365,0,546991,2021
3,1,1,365,3,405395,2021
0,0,0,365,0,607468,2021
0,0,0,365,0,543105,2021
0,0,0,365,0,642707,2021
0,0,0,365,0,660731,2021
0,1,0,365,0,592743,2021
0,0,0,365,0,595284,2021
0,0,0,365,0,457705,2021
0,1,0,365,0,546990,2021
0,0,0,365,0,621532,2021
0,1,0,365,0,519203,2021
0,4,0,365,0,605244,2021
0,5,0,365,0,519222,2021
0,0,0,365,0,642851,2021
0,0,0,365,0,541645,2021
0,4,0,365,0,607333,2021
0,0,0,365,0,571740,2021
0,1,0,365,0,641856,2021
0,0,0,365,0,663368,2021
0,2,0,365,0,543543,2021
0,1,0,365,0,474832,2021
0,0,0,365,0,641525,2021
0,0,0,365,0,592273,2021
0,0,0,365,0,640459,2021
0,0,0,365,0,571788,2021
1,4,1,365,4,621043,2021
0,0,0,365,0,542208,2021
0,0,0,365,0,642082,2021
0,0,0,365,0,518586,2021
0,0,0,365,0,572008,2021
0,4,0,365,0,621035,2021
0,0,0,365,0,542194,2021
0,2,0,365,0,640449,2021
0,1,0,365,0,592567,2021
0,0,0,365,0,572816,2021
1,5,0,365,5,608369,2021
0,0,0,365,0,605486,2021
0,0,0,365,0,663799,2021
0,0,0,365,0,514917,2021
0,4,0,365,0,656847,2021
0,0,0,365,0,596129,2021
0,0,0,365,0,594953,2021
0,0,0,365,0,621002,2021
0,0,0,365,0,621311,2021
0,0,0,365,0,571679,2021
0,0,0,365,0,543829,2021
0,0,0,365,0,592261,2021
0,0,0,365,0,518618,2021
0,0,0,365,0,605233,2021
0,0,0,365,0,571918,2021
0,0,0,365,0,451594,2021
0,0,0,365,0,553988,2021
0,0,0,365,0,642736,2021
0,0,0,365,0,456781,2021
0,2,0,365,0,623515,2021
0,0,0,365,0,543482,2021
0,3,0,365,0,596105,2021
0,0,0,365,0,592696,2021
0,3,0,365,0,500871,2021
0,0,0,365,0,621242,2021
0,1,0,365,0,501303,2021
1,3,0,365,3,519303,2021
0,1,0,365,0,462101,2021
0,1,0,365,0,542255,2021
0,1,0,365,0,519346,2021
0,1,0,365,0,625510,2021
0,0,0,365,0,570481,2021
0,0,0,365,0,614173,2021
0,0,0,365,0,620439,2021
0,1,0,365,0,518692,2021
0,0,0,365,0,467827,2021
0,0,0,365,0,641741,2021
0,0,0,365,0,606988,2021
0,0,0,365,0,595885,2021
0,2,0,365,0,593643,2021
0,0,0,365,0,541650,2021
0,0,0,365,0,545121,2021
3,8,1,365,24,622668,2021
0,0,0,365,0,595375,2021
0,3,0,365,0,598265,2021
0,0,0,365,0,641924,2021
0,0,0,365,0,592444,2021
0,0,0,365,0,663330,2021
0,0,0,365,0,641343,2021
0,0,0,365,0,606993,2021
0,1,0,365,0,571875,2021
0,1,0,365,0,545350,2021
0,0,0,365,0,656883,2021
2,12,1,365,24,641829,2021
0,0,0,365,0,595879,2021
0,0,0,365,0,476704,2021
0,0,0,365,0,542583,2021
0,0,0,365,0,592626,2021
0,3,0,365,0,116265,2021
0,0,0,365,0,608841,2021
0,0,0,365,0,622666,2021
0,1,0,365,0,543308,2021
0,0,0,365,0,596056,2021
0,0,0,365,0,641561,2021
0,0,0,365,0,572138,2021
0,2,0,365,0,641505,2021
0,0,0,365,0,542340,2021
0,0,0,365,0,624585,2021
0,3,0,365,0,578428,2021
0,0,0,365,0,658069,2021
0,2,0,365,0,543281,2021
0,0,0,365,0,593993,2021
1,2,1,365,2,606299,2021
0,0,0,365,0,518542,2021
0,1,0,365,0,492802,2021
0,0,0,365,0,501571,2021
0,0,0,365,0,578570,2021
0,0,0,365,0,457708,2021
0,0,0,365,0,642221,2021
0,0,0,365,0,607680,2021
0,0,0,365,0,608700,2021
0,3,0,365,0,594777,2021
1,2,0,365,2,592178,2021
0,2,0,365,0,435559,2021
0,1,0,365,0,664060,2021
0,2,0,365,0,656941,2021
0,0,0,365,0,660681,2021
0,0,0,365,0,544725,2021
0,0,0,365,0,621446,2021
0,0,0,365,0,114935,2021
0,0,0,365,0,571912,2021
0,0,0,365,0,642423,2021
0,3,0,365,0,596748,2021
0,4,0,365,0,605480,2021
0,4,0,365,0,543760,2021
0,2,0,365,0,592192,2021
0,1,0,365,0,592622,2021
0,0,0,365,0,572761,2021
0,1,0,365,0,571602,2021
0,0,0,365,0,592274,2021
0,0,0,365,0,650619,2021
0,1,0,365,0,641684,2021
3,9,1,365,27,605439,2021
2,9,1,365,18,645801,2021
0,0,0,365,0,664332,2021
0,2,0,365,0,656509,2021
0,2,0,365,0,112906,2021
0,1,0,365,0,592206,2021
0,0,0,365,0,624419,2021
0,0,0,365,0,664926,2021
0,0,0,365,0,592348,2021
0,0,0,365,0,608577,2021
0,0,0,365,0,546318,2021
0,0,0,365,0,664731,2021
0,0,0,365,0,642162,2021
0,0,0,365,0,623182,2021
0,0,0,365,0,600474,2021
0,1,0,365,0,594838,2021
0,1,0,365,0,595943,2021
0,3,0,365,0,605512,2021
0,0,0,365,0,620446,2021
0,0,0,365,0,547379,2021
0,0,0,365,0,429664,2021
0,0,0,365,0,455139,2021
0,0,0,365,0,596451,2021
0,1,0,365,0,608597,2021
0,0,0,365,0,591720,2021
0,0,0,365,0,534606,2021
0,0,0,365,0,543432,2021
0,0,0,365,0,624507,2021
0,0,0,365,0,592387,2021
0,2,0,365,0,660758,2021
0,0,0,365,0,506702,2021
0,0,0,365,0,595981,2021
0,0,0,365,0,594988,2021
0,2,0,365,0,673548,2021
0,0,0,365,0,623180,2021
0,0,0,365,0,673451,2021
0,3,0,365,0,516782,2021
0,0,0,365,0,552662,2021
0,0,0,365,0,572039,2021
0,0,0,365,0,519390,2021
0,0,0,365,0,519306,2021
0,2,0,365,0,543089,2021
0,0,0,365,0,605227,2021
0,0,0,365,0,656494,2021
0,0,0,365,0,600301,2021
0,0,0,365,0,542921,2021
0,1,0,365,0,641796,2021
0,0,0,365,0,502054,2021
0,0,0,365,0,542513,2021
0,0,0,365,0,608671,2021
2,2,1,365,4,543768,2021
0,3,0,365,0,572204,2021
5,8,1,365,40,596115,2021
0,1,0,365,0,571841,2021
0,0,0,365,0,623168,2021
0,6,0,365,0,643603,2021
9,46,1,365,414,624407,2021
0,0,0,365,0,553902,2021
0,1,0,365,0,594694,2021
0,0,0,365,0,592144,2021
0,0,0,365,0,592680,2021
0,0,0,365,0,622168,2021
0,1,0,365,0,543228,2021
0,1,0,365,0,650968,2021
0,0,0,365,0,570560,2021
0,1,0,365,0,660294,2021
0,0,0,365,0,572041,2022
1,3,1,365,3,543305,2022
3,7,1,365,21,592450,2022
0,0,0,365,0,664334,2022
0,0,0,365,0,501659,2022
0,0,0,365,0,594807,2022
0,0,0,365,0,641553,2022
0,2,0,365,0,624428,2022
0,0,0,365,0,588751,2022
0,1,0,365,0,649557,2022
0,1,0,365,0,621008,2022
0,0,0,365,0,663845,2022
0,1,0,365,0,643217,2022
0,0,0,365,0,595284,2022
0,0,0,365,0,457705,2022
0,0,0,365,0,664057,2022
0,2,0,365,0,519203,2022
0,0,0,365,0,605244,2022
3,4,1,365,12,664119,2022
0,1,0,365,0,595978,2022
0,0,0,365,0,519222,2022
0,0,0,365,0,642851,2022
0,0,0,365,0,641512,2022
0,0,0,365,0,592325,2022
0,0,0,365,0,571740,2022
0,1,0,365,0,641856,2022
0,0,0,365,0,663368,2022
0,0,0,365,0,666164,2022
0,0,0,365,0,605548,2022
0,3,0,365,0,474832,2022
5,2,1,365,10,592273,2022
0,0,0,365,0,607043,2022
0,1,0,365,0,663478,2022
0,0,0,365,0,621433,2022
0,1,0,365,0,605119,2022
0,0,0,365,0,657247,2022
0,0,0,365,0,595956,2022
3,6,1,365,18,621043,2022
0,3,0,365,0,467793,2022
0,1,0,365,0,608348,2022
0,0,0,365,0,676812,2022
0,0,0,365,0,640461,2022
0,0,0,365,0,595453,2022
0,0,0,365,0,642082,2022
0,0,0,365,0,518586,2022
0,1,0,365,0,429663,2022
0,0,0,365,0,608360,2022
0,0,0,365,0,572008,2022
0,1,0,365,0,622046,2022
0,2,0,365,0,543877,2022
0,2,0,365,0,642020,2022
0,2,0,365,0,640449,2022
0,0,0,365,0,641355,2022
1,2,0,365,2,657061,2022
0,0,0,365,0,592567,2022
0,0,0,365,0,666213,2022
0,0,0,365,0,663731,2022
0,0,0,365,0,572816,2022
0,1,0,365,0,592200,2022
0,1,0,365,0,663799,2022
0,0,0,365,0,514917,2022
0,1,0,365,0,656847,2022
3,1,1,365,3,669288,2022
0,6,0,365,0,502517,2022
0,0,0,365,0,594953,2022
0,1,0,365,0,621002,2022
0,1,0,365,0,664901,2022
0,6,0,365,0,621020,2022
0,0,0,365,0,573131,2022
0,0,0,365,0,621311,2022
0,0,0,365,0,571679,2022
0,0,0,365,0,444482,2022
0,0,0,365,0,592261,2022
0,1,0,365,0,666206,2022
5,11,1,365,55,656537,2022
0,1,0,365,0,544369,2022
0,0,0,365,0,553988,2022
0,0,0,365,0,624513,2022
0,0,0,365,0,642736,2022
0,4,0,365,0,642086,2022
0,0,0,365,0,456781,2022
0,0,0,365,0,656403,2022
0,0,0,365,0,543482,2022
0,1,0,365,0,640460,2022
0,1,0,365,0,657193,2022
0,0,0,365,0,621242,2022
0,0,0,365,0,621458,2022
0,0,0,365,0,501303,2022
1,7,0,365,7,642201,2022
0,4,0,365,0,609274,2022
1,3,0,365,3,519303,2022
0,0,0,365,0,462101,2022
0,2,0,365,0,543333,2022
0,0,0,365,0,625510,2022
0,0,0,365,0,570481,2022
0,1,0,365,0,446334,2022
0,3,0,365,0,657088,2022
0,0,0,365,0,614173,2022
0,0,0,365,0,516472,2022
0,0,0,365,0,620439,2022
0,1,0,365,0,614177,2022
0,0,0,365,0,641658,2022
0,0,0,365,0,596142,2022
0,0,0,365,0,606988,2022
3,4,1,365,12,656185,2022
0,0,0,365,0,656364,2022
0,1,0,365,0,593643,2022
0,3,0,365,0,605612,2022
0,0,0,365,0,592656,2022
0,0,0,365,0,541650,2022
0,6,0,365,0,622668,2022
0,4,0,365,0,502110,2022
0,1,0,365,0,607054,2022
0,0,0,365,0,605346,2022
0,2,0,365,0,598265,2022
0,1,0,365,0,641924,2022
0,2,0,365,0,663330,2022
0,0,0,365,0,641343,2022
0,1,0,365,0,606993,2022
0,0,0,365,0,571875,2022
0,0,0,365,0,545350,2022
0,0,0,365,0,669738,2022
0,0,0,365,0,656883,2022
0,0,0,365,0,518792,2022
0,0,0,365,0,613564,2022
0,1,0,365,0,664041,2022
5,1,1,365,5,516416,2022
2,1,0,365,2,600869,2022
0,0,0,365,0,650339,2022
0,0,0,365,0,542583,2022
0,1,0,365,0,592626,2022
0,1,0,365,0,116265,2022
0,1,0,365,0,524329,2022
0,1,0,365,0,669309,2022
0,2,0,365,0,608336,2022
0,0,0,365,0,622666,2022
1,3,1,365,3,543308,2022
0,1,0,365,0,572138,2022
0,1,0,365,0,641505,2022
0,1,0,365,0,656669,2022
0,0,0,365,0,595751,2022
0,0,0,365,0,593528,2022
4,3,1,365,12,547989,2022
0,1,0,365,0,578428,2022
0,5,0,365,0,458679,2022
1,1,1,365,1,518626,2022
0,1,0,365,0,658069,2022
0,3,0,365,0,543281,2022
0,0,0,365,0,623507,2022
0,0,0,365,0,642165,2022
0,0,0,365,0,606299,2022
0,0,0,365,0,578570,2022
0,1,0,365,0,595777,2022
0,5,0,365,0,457759,2022
0,0,0,365,0,605196,2022
0,0,0,365,0,595281,2022
0,0,0,365,0,656821,2022
0,0,0,365,0,607680,2022
0,0,0,365,0,608700,2022
1,1,1,365,1,594777,2022
0,1,0,365,0,543939,2022
0,10,0,365,0,547982,2022
0,0,0,365,0,642456,2022
0,1,0,365,0,620443,2022
0,1,0,365,0,592426,2022
1,1,0,365,1,571912,2022
0,2,0,365,0,572228,2022
0,4,0,365,0,663897,2022
0,0,0,365,0,642423,2022
0,1,0,365,0,657129,2022
0,0,0,365,0,656627,2022
0,0,0,365,0,807799,2022
0,3,0,365,0,571431,2022
0,0,0,365,0,607461,2022
0,0,0,365,0,572761,2022
0,1,0,365,0,592274,2022
0,0,0,365,0,621011,2022
0,0,0,365,0,650619,2022
0,0,0,365,0,488726,2022
0,0,0,365,0,656308,2022
0,0,0,365,0,624424,2022
0,0,0,365,0,641684,2022
0,0,0,365,0,657709,2022
0,1,0,365,0,605421,2022
3,11,1,365,33,605439,2022
0,1,0,365,0,519058,2022
0,0,0,365,0,572287,2022
1,1,0,365,1,571745,2022
0,3,0,365,0,656509,2022
0,0,0,365,0,643271,2022
0,1,0,365,0,670148,2022
0,1,0,365,0,112906,2022
0,0,0,365,0,624419,2022
0,0,0,365,0,664926,2022
0,0,0,365,0,605361,2022
0,0,0,365,0,592348,2022
0,0,0,365,0,608577,2022
0,0,0,365,0,553882,2022
0,0,0,365,0,640458,2022
0,1,0,365,0,664731,2022
0,1,0,365,0,622569,2022
0,0,0,365,0,642162,2022
0,0,0,365,0,664850,2022
0,0,0,365,0,657557,2022
0,0,0,365,0,600474,2022
0,1,0,365,0,595943,2022
1,2,0,365,2,605512,2022
0,0,0,365,0,542364,2022
0,0,0,365,0,606132,2022
0,0,0,365,0,592660,2022
0,10,0,365,0,621006,2022
0,0,0,365,0,542963,2022
0,1,0,365,0,543257,2022
0,0,0,365,0,547379,2022
0,0,0,365,0,596451,2022
0,0,0,365,0,608597,2022
0,1,0,365,0,596059,2022
0,0,0,365,0,666922,2022
0,0,0,365,0,572365,2022
0,0,0,365,0,534606,2022
0,2,0,365,0,624507,2022
0,2,0,365,0,660758,2022
0,0,0,365,0,506702,2022
0,1,0,365,0,642727,2022
0,0,0,365,0,621450,2022
0,0,0,365,0,572039,2022
0,1,0,365,0,621453,2022
0,4,0,365,0,656448,2022
0,2,0,365,0,622100,2022
0,0,0,365,0,600301,2022
0,0,0,365,0,641796,2022
0,2,0,365,0,600303,2022
0,0,0,365,0,502054,2022
0,0,0,365,0,547172,2022
0,0,0,365,0,663905,2022
0,0,0,365,0,608671,2022
0,0,0,365,0,680552,2022
0,5,0,365,0,607208,2022
0,0,0,365,0,670092,2022
0,0,0,365,0,668663,2022
0,2,0,365,0,641820,2022
1,1,0,365,1,571466,2022
0,0,0,365,0,623168,2022
0,0,0,365,0,571980,2022
0,0,0,365,0,665066,2022
0,0,0,365,0,642180,2022
1,7,0,365,7,643603,2022
0,0,0,365,0,605353,2022
0,0,0,365,0,681962,2022
0,1,0,365,0,622682,2022
0,1,0,365,0,642215,2022
0,0,0,365,0,571976,2022
0,3,0,365,0,650489,2022
1,1,1,365,1,641432,2022
0,1,0,365,0,575929,2022
0,0,0,365,0,594694,2022
0,0,0,365,0,592144,2022
0,4,0,365,0,593428,2022
0,1,0,365,0,622168,2022
0,0,0,365,0,650968,2022
0,0,0,365,0,570560,2022
0,0,0,365,0,660294,2022
0,2,0,365,0,493329,2022
0,1,0,365,0,666783,2022
0,0,0,365,0,621545,2022
0,0,0,365,0,641470,2022
5,5,0,365,25,543305,2023
0,5,0,365,0,594807,2023
1,5,0,365,5,624428,2023
0,0,0,365,0,676701,2023
0,0,0,365,0,546991,2023
0,1,0,365,0,649557,2023
5,6,0,365,30,664670,2023
0,0,0,365,0,607468,2023
4,4,1,365,16,621008,2023
0,3,0,365,0,656577,2023
0,2,0,365,0,642708,2023
0,0,0,365,0,665953,2023
0,0,0,365,0,595284,2023
0,1,0,365,0,668800,2023
0,0,0,365,0,457705,2023
0,1,0,365,0,623205,2023
0,0,0,365,0,546990,2023
0,0,0,365,0,621532,2023
0,0,0,365,0,669137,2023
0,1,0,365,0,664119,2023
0,0,0,365,0,595978,2023
2,4,1,365,8,543592,2023
0,0,0,365,0,642851,2023
1,6,0,365,6,607333,2023
0,0,0,365,0,592325,2023
0,1,0,365,0,641856,2023
0,0,0,365,0,676632,2023
0,3,0,365,0,543543,2023
0,0,0,365,0,605548,2023
0,0,0,365,0,543063,2023
0,3,0,365,0,663478,2023
0,0,0,365,0,621433,2023
0,0,0,365,0,676551,2023
0,2,0,365,0,605119,2023
0,0,0,365,0,657247,2023
0,0,0,365,0,669369,2023
0,1,0,365,0,543068,2023
0,0,0,365,0,668751,2023
0,1,0,365,0,643348,2023
0,1,0,365,0,595956,2023
0,0,0,365,0,675986,2023
0,0,0,365,0,542208,2023
0,0,0,365,0,467793,2023
0,0,0,365,0,677060,2023
0,0,0,365,0,595453,2023
0,0,0,365,0,644433,2023
0,0,0,365,0,676882,2023
0,0,0,365,0,641779,2023
0,0,0,365,0,518586,2023
0,0,0,365,0,656467,2023
0,0,0,365,0,608360,2023
0,1,0,365,0,572008,2023
0,0,0,365,0,624414,2023
0,1,0,365,0,542194,2023
0,0,0,365,0,642020,2023
2,5,0,365,10,641355,2023
0,0,0,365,0,657061,2023
0,0,0,365,0,668843,2023
0,0,0,365,0,592200,2023
0,1,0,365,0,656847,2023
0,0,0,365,0,656495,2023
0,1,0,365,0,596129,2023
0,0,0,365,0,669288,2023
0,0,0,365,0,664901,2023
0,0,0,365,0,621311,2023
0,0,0,365,0,444482,2023
0,0,0,365,0,663662,2023
2,7,1,365,14,656537,2023
1,3,0,365,3,660650,2023
0,0,0,365,0,624513,2023
1,5,0,365,5,642086,2023
0,0,0,365,0,664848,2023
0,2,0,365,0,456781,2023
0,0,0,365,0,656403,2023
0,0,0,365,0,543482,2023
0,1,0,365,0,640460,2023
0,2,0,365,0,592696,2023
0,1,0,365,0,500871,2023
0,0,0,365,0,621458,2023
0,0,0,365,0,501303,2023
0,1,0,365,0,553869,2023
0,3,0,365,0,609274,2023
0,2,0,365,0,519303,2023
0,2,0,365,0,462101,2023
0,3,0,365,0,571771,2023
0,0,0,365,0,606992,2023
0,0,0,365,0,570481,2023
0,1,0,365,0,642336,2023
0,1,0,365,0,643265,2023
0,1,0,365,0,641658,2023
0,0,0,365,0,596142,2023
0,0,0,365,0,665482,2023
5,5,1,365,25,570482,2023
0,1,0,365,0,656185,2023
0,0,0,365,0,623912,2023
0,1,0,365,0,664056,2023
0,0,0,365,0,541650,2023
1,5,1,365,5,660829,2023
0,0,0,365,0,641531,2023
0,2,0,365,0,592669,2023
3,4,1,365,12,643396,2023
0,0,0,365,0,641555,2023
0,3,0,365,0,605204,2023
1,3,0,365,3,502110,2023
0,0,0,365,0,605346,2023
0,0,0,365,0,595373,2023
0,5,0,365,0,598265,2023
0,1,0,365,0,607732,2023
0,0,0,365,0,606993,2023
0,1,0,365,0,571875,2023
0,0,0,365,0,545350,2023
0,0,0,365,0,656883,2023
0,0,0,365,0,642197,2023
0,0,0,365,0,666931,2023
0,0,0,365,0,665120,2023
0,0,0,365,0,518792,2023
1,9,0,365,9,641829,2023
0,0,0,365,0,613564,2023
0,1,0,365,0,516416,2023
0,1,0,365,0,600869,2023
0,0,0,365,0,666464,2023
0,0,0,365,0,608385,2023
2,1,0,365,2,596847,2023
3,4,1,365,12,592626,2023
0,2,0,365,0,116265,2023
0,0,0,365,0,608336,2023
1,2,0,365,2,458015,2023
0,5,0,365,0,621563,2023
0,0,0,365,0,660620,2023
0,3,0,365,0,641505,2023
0,0,0,365,0,656669,2023
0,0,0,365,0,595751,2023
0,2,0,365,0,624585,2023
0,1,0,365,0,578428,2023
0,4,0,365,0,670351,2023
0,0,0,365,0,602922,2023
0,1,0,365,0,543281,2023
0,0,0,365,0,623507,2023
0,0,0,365,0,642165,2023
0,0,0,365,0,660766,2023
0,2,0,365,0,808982,2023
0,0,0,365,0,595777,2023
1,4,0,365,4,457759,2023
0,0,0,365,0,669374,2023
0,2,0,365,0,595281,2023
0,1,0,365,0,621028,2023
0,0,0,365,0,656821,2023
0,0,0,365,0,607680,2023
0,0,0,365,0,608700,2023
1,5,0,365,5,675656,2023
0,0,0,365,0,543939,2023
0,0,0,365,0,664247,2023
0,0,0,365,0,544725,2023
0,1,0,365,0,650331,2023
0,5,0,365,0,682515,2023
0,0,0,365,0,665650,2023
0,0,0,365,0,114935,2023
0,2,0,365,0,641645,2023
0,0,0,365,0,642451,2023
0,1,0,365,0,620443,2023
0,1,0,365,0,673316,2023
0,0,0,365,0,572228,2023
0,1,0,365,0,663897,2023
0,0,0,365,0,676628,2023
0,0,0,365,0,656627,2023
0,0,0,365,0,664029,2023
0,0,0,365,0,592622,2023
0,0,0,365,0,455117,2023
0,0,0,365,0,669200,2023
0,0,0,365,0,607461,2023
0,0,0,365,0,572761,2023
0,7,0,365,0,656305,2023
0,0,0,365,0,592274,2023
0,0,0,365,0,670712,2023
0,0,0,365,0,656308,2023
0,0,0,365,0,657709,2023
0,0,0,365,0,605421,2023
0,5,0,365,0,605439,2023
0,0,0,365,0,593934,2023
0,6,0,365,0,645801,2023
0,0,0,365,0,519058,2023
1,5,0,365,5,641598,2023
0,0,0,365,0,670148,2023
0,0,0,365,0,605113,2023
0,1,0,365,0,669222,2023
0,0,0,365,0,669256,2023
